,inventory_id,film_id,title,length,category,special_features,rating,customer_id,customer_name,email,active,rental_id,rental_date,rental_weekday,rental_duration,rental_rate,amount
7266,1888,412,HEAVYWEIGHTS BEAST,102,Documentary,Deleted Scenes,G,526,KARL SEAL,KARL.SEAL@sakilacustomer.org,1,7270,2005-July-27th,Wednesday,6,4.99,7.99
7267,858,189,CREATURES SHAKESPEARE,139,Games,"Trailers,Deleted Scenes",NC-17,469,WESLEY BULL,WESLEY.BULL@sakilacustomer.org,1,7271,2005-July-27th,Wednesday,3,0.99,6.99
7268,250,56,BAREFOOT MANCHURIAN,129,Action,"Trailers,Commentaries",G,364,BENJAMIN VARNEY,BENJAMIN.VARNEY@sakilacustomer.org,1,7272,2005-July-27th,Wednesday,6,2.99,2.99
7269,2465,539,LUCK OPUS,152,Drama,"Trailers,Commentaries,Behind the Scenes",NC-17,1,MARY SMITH,MARY.SMITH@sakilacustomer.org,1,7273,2005-July-27th,Wednesday,7,2.99,2.99
7270,4087,891,TIMBERLAND SKY,69,Classics,Commentaries,G,180,STACY CUNNINGHAM,STACY.CUNNINGHAM@sakilacustomer.org,1,7274,2005-July-27th,Wednesday,3,0.99,2.99
7271,775,169,COMFORTS RUSH,76,Travel,"Commentaries,Behind the Scenes",NC-17,323,MATTHEW MAHAN,MATTHEW.MAHAN@sakilacustomer.org,1,7275,2005-July-27th,Wednesday,3,2.99,2.99
7272,1665,363,GO PURPLE,54,Music,Trailers,R,314,GEORGE LINTON,GEORGE.LINTON@sakilacustomer.org,1,7276,2005-July-27th,Wednesday,3,0.99,2.99
7273,1544,338,FRISCO FORREST,51,Sci-Fi,"Commentaries,Deleted Scenes,Behind the Scenes",PG,67,KELLY TORRES,KELLY.TORRES@sakilacustomer.org,1,7277,2005-July-27th,Wednesday,6,4.99,5.99
7274,531,116,CANDIDATE PERDITION,70,Classics,"Deleted Scenes,Behind the Scenes",R,592,TERRANCE ROUSH,TERRANCE.ROUSH@sakilacustomer.org,0,7278,2005-July-27th,Wednesday,4,2.99,3.99
7275,1424,311,FICTION CHRISTMAS,72,Foreign,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",PG,12,NANCY THOMAS,NANCY.THOMAS@sakilacustomer.org,1,7279,2005-July-27th,Wednesday,4,0.99,0.99
7276,236,53,BANG KWAI,87,Family,"Commentaries,Deleted Scenes,Behind the Scenes",NC-17,342,HAROLD MARTINO,HAROLD.MARTINO@sakilacustomer.org,1,7280,2005-July-27th,Wednesday,5,2.99,2.99
7277,1350,298,EYES DRIVING,172,Sci-Fi,"Trailers,Commentaries",PG-13,491,RICK MATTOX,RICK.MATTOX@sakilacustomer.org,1,7281,2005-July-27th,Wednesday,4,2.99,6.99
7278,4418,966,WEDDING APOLLO,70,Documentary,Trailers,PG,276,BRANDY GRAVES,BRANDY.GRAVES@sakilacustomer.org,1,7282,2005-July-27th,Wednesday,3,0.99,5.99
7279,3101,681,PIRATES ROXANNE,100,Sports,"Commentaries,Deleted Scenes",PG,508,MILTON HOWLAND,MILTON.HOWLAND@sakilacustomer.org,1,7283,2005-July-27th,Wednesday,4,0.99,5.99
7280,2336,507,LADYBUGS ARMAGEDDON,113,Games,Deleted Scenes,NC-17,52,JULIE SANCHEZ,JULIE.SANCHEZ@sakilacustomer.org,1,7284,2005-July-27th,Wednesday,4,0.99,0.99
7281,2855,625,NONE SPIKING,83,Sci-Fi,"Trailers,Commentaries",NC-17,498,GENE SANBORN,GENE.SANBORN@sakilacustomer.org,1,7285,2005-July-27th,Wednesday,3,0.99,4.99
7282,3452,757,SAGEBRUSH CLUELESS,106,Documentary,Trailers,G,498,GENE SANBORN,GENE.SANBORN@sakilacustomer.org,1,7286,2005-July-27th,Wednesday,4,2.99,6.99
7283,926,206,DANCING FEVER,144,Documentary,"Commentaries,Behind the Scenes",G,198,ELSIE KELLEY,ELSIE.KELLEY@sakilacustomer.org,1,7287,2005-July-27th,Wednesday,6,0.99,0.99
7284,45,9,ALABAMA DEVIL,114,Horror,"Trailers,Deleted Scenes",PG-13,226,MAUREEN LITTLE,MAUREEN.LITTLE@sakilacustomer.org,1,7288,2005-July-27th,Wednesday,3,2.99,5.99
7285,2157,466,INTOLERABLE INTENTIONS,63,Documentary,"Commentaries,Behind the Scenes",PG-13,187,BRITTANY RILEY,BRITTANY.RILEY@sakilacustomer.org,1,7289,2005-July-27th,Wednesday,6,4.99,4.99
7286,3652,797,SILENCE KANE,67,Music,"Trailers,Deleted Scenes,Behind the Scenes",R,423,ALFRED CASILLAS,ALFRED.CASILLAS@sakilacustomer.org,1,7290,2005-July-27th,Wednesday,7,0.99,0.99
7287,310,69,BEVERLY OUTLAW,85,Sci-Fi,Trailers,R,263,HILDA HOPKINS,HILDA.HOPKINS@sakilacustomer.org,1,7291,2005-July-27th,Wednesday,3,2.99,4.99
7288,795,174,CONFIDENTIAL INTERVIEW,180,Music,Commentaries,NC-17,468,TIM CARY,TIM.CARY@sakilacustomer.org,1,7292,2005-July-27th,Wednesday,6,4.99,4.99
7289,3333,733,RIVER OUTLAW,149,Sports,Commentaries,PG-13,5,ELIZABETH BROWN,ELIZABETH.BROWN@sakilacustomer.org,1,7293,2005-July-27th,Wednesday,4,0.99,0.99
7290,487,109,BUTTERFLY CHOCOLAT,89,New,Behind the Scenes,G,313,DONALD MAHON,DONALD.MAHON@sakilacustomer.org,1,7294,2005-July-27th,Wednesday,3,0.99,0.99
7291,3396,745,ROSES TREASURE,162,Sports,"Commentaries,Deleted Scenes,Behind the Scenes",PG-13,462,WARREN SHERROD,WARREN.SHERROD@sakilacustomer.org,1,7295,2005-July-27th,Wednesday,5,4.99,8.99
7292,1681,367,GOLDMINE TYCOON,153,Sci-Fi,"Trailers,Behind the Scenes",R,400,BRYAN HARDISON,BRYAN.HARDISON@sakilacustomer.org,1,7296,2005-July-27th,Wednesday,6,0.99,2.99
7293,1855,403,HARRY IDAHO,121,Drama,"Commentaries,Deleted Scenes",PG-13,135,JUANITA MASON,JUANITA.MASON@sakilacustomer.org,1,7297,2005-July-27th,Wednesday,5,4.99,4.99
7294,1653,361,GLEAMING JAWBREAKER,89,Sports,"Trailers,Commentaries",NC-17,121,JOSEPHINE GOMEZ,JOSEPHINE.GOMEZ@sakilacustomer.org,1,7298,2005-July-27th,Wednesday,5,2.99,2.99
7295,3002,658,PARIS WEEKEND,121,Horror,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",PG-13,286,VELMA LUCAS,VELMA.LUCAS@sakilacustomer.org,1,7299,2005-July-27th,Wednesday,7,2.99,2.99
7296,4561,995,YENTL IDAHO,86,Horror,"Trailers,Commentaries,Deleted Scenes",R,272,KAY CALDWELL,KAY.CALDWELL@sakilacustomer.org,1,7300,2005-July-27th,Wednesday,5,4.99,7.99
7297,3367,738,ROCKETEER MOTHER,178,Foreign,"Deleted Scenes,Behind the Scenes",PG-13,93,PHYLLIS FOSTER,PHYLLIS.FOSTER@sakilacustomer.org,1,7301,2005-July-27th,Wednesday,3,0.99,2.99
7298,4539,991,WORST BANGER,185,Action,"Deleted Scenes,Behind the Scenes",PG,477,DAN PAINE,DAN.PAINE@sakilacustomer.org,1,7302,2005-July-27th,Wednesday,4,2.99,2.99
7299,1398,306,FEATHERS METAL,104,Games,"Trailers,Deleted Scenes",PG-13,163,CATHY SPENCER,CATHY.SPENCER@sakilacustomer.org,1,7303,2005-July-27th,Wednesday,3,0.99,1.99
7300,1162,257,DRUMLINE CYCLONE,110,Travel,"Commentaries,Deleted Scenes,Behind the Scenes",G,74,DENISE KELLY,DENISE.KELLY@sakilacustomer.org,1,7304,2005-July-27th,Wednesday,3,0.99,6.99
7301,2464,538,LOVERBOY ATTACKS,162,New,"Trailers,Behind the Scenes",PG-13,229,TAMARA NGUYEN,TAMARA.NGUYEN@sakilacustomer.org,1,7305,2005-July-27th,Wednesday,7,0.99,0.99
7302,2269,490,JUMANJI BLADE,121,New,"Commentaries,Behind the Scenes",G,207,GERTRUDE CASTILLO,GERTRUDE.CASTILLO@sakilacustomer.org,1,7306,2005-July-27th,Wednesday,4,2.99,5.99
7303,3882,849,STORM HAPPINESS,57,Animation,"Trailers,Commentaries,Behind the Scenes",NC-17,595,TERRENCE GUNDERSON,TERRENCE.GUNDERSON@sakilacustomer.org,1,7307,2005-July-27th,Wednesday,6,0.99,0.99
7304,1452,319,FISH OPUS,125,Sci-Fi,"Trailers,Deleted Scenes,Behind the Scenes",R,229,TAMARA NGUYEN,TAMARA.NGUYEN@sakilacustomer.org,1,7308,2005-July-27th,Wednesday,4,2.99,5.99
7305,633,138,CHARIOTS CONSPIRACY,71,Sci-Fi,"Deleted Scenes,Behind the Scenes",R,317,EDWARD BAUGH,EDWARD.BAUGH@sakilacustomer.org,1,7309,2005-July-27th,Wednesday,5,2.99,2.99
7306,3711,812,SMOKING BARBARELLA,50,Documentary,Behind the Scenes,PG-13,103,GLADYS HAMILTON,GLADYS.HAMILTON@sakilacustomer.org,1,7310,2005-July-27th,Wednesday,7,0.99,0.99
7307,2807,616,NATIONAL STORY,92,Documentary,Trailers,NC-17,582,ANDY VANHORN,ANDY.VANHORN@sakilacustomer.org,1,7311,2005-July-27th,Wednesday,4,2.99,6.99
7308,228,51,BALLOON HOMEWARD,75,Music,Deleted Scenes,NC-17,543,LANCE PEMBERTON,LANCE.PEMBERTON@sakilacustomer.org,1,7312,2005-July-27th,Wednesday,5,2.99,2.99
7309,1884,410,HEAVEN FREEDOM,48,Comedy,Commentaries,PG,396,EARL SHANKS,EARL.SHANKS@sakilacustomer.org,1,7313,2005-July-27th,Wednesday,7,2.99,2.99
7310,1376,302,FANTASIA PARK,131,Games,Commentaries,G,11,LISA ANDERSON,LISA.ANDERSON@sakilacustomer.org,1,7314,2005-July-27th,Wednesday,5,2.99,4.99
7311,974,218,DECEIVER BETRAYED,122,Drama,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",NC-17,208,LUCY WHEELER,LUCY.WHEELER@sakilacustomer.org,1,7315,2005-July-27th,Wednesday,7,0.99,0.99
7312,3344,735,ROBBERS JOON,102,Children,Commentaries,PG-13,114,GRACE ELLIS,GRACE.ELLIS@sakilacustomer.org,1,7316,2005-July-27th,Wednesday,7,2.99,2.99
7313,1518,331,FORWARD TEMPLE,90,Games,"Trailers,Commentaries,Behind the Scenes",NC-17,443,FRANCISCO SKIDMORE,FRANCISCO.SKIDMORE@sakilacustomer.org,1,7317,2005-July-27th,Wednesday,6,2.99,2.99
7314,1954,426,HOME PITY,185,Music,"Trailers,Commentaries,Behind the Scenes",R,301,ROBERT BAUGHMAN,ROBERT.BAUGHMAN@sakilacustomer.org,1,7318,2005-July-27th,Wednesday,7,4.99,4.99
7315,2370,516,LEGEND JEDI,59,Music,"Commentaries,Deleted Scenes",PG,576,MORRIS MCCARTER,MORRIS.MCCARTER@sakilacustomer.org,1,7319,2005-July-27th,Wednesday,7,0.99,1.99
7316,4348,948,VOICE PEACH,139,New,"Commentaries,Behind the Scenes",PG-13,241,HEIDI LARSON,HEIDI.LARSON@sakilacustomer.org,0,7320,2005-July-27th,Wednesday,6,0.99,0.99
7317,3525,772,SEA VIRGIN,80,Drama,Deleted Scenes,PG,38,MARTHA GONZALEZ,MARTHA.GONZALEZ@sakilacustomer.org,1,7321,2005-July-27th,Wednesday,4,2.99,5.99
7318,1810,393,HALLOWEEN NUTS,47,Documentary,Deleted Scenes,PG-13,508,MILTON HOWLAND,MILTON.HOWLAND@sakilacustomer.org,1,7322,2005-July-27th,Wednesday,6,2.99,3.99
7319,3830,838,STAGECOACH ARMAGEDDON,112,Action,"Trailers,Deleted Scenes",R,125,ETHEL WEBB,ETHEL.WEBB@sakilacustomer.org,1,7323,2005-July-27th,Wednesday,5,4.99,4.99
7320,2572,563,MASSACRE USUAL,165,Games,Commentaries,R,462,WARREN SHERROD,WARREN.SHERROD@sakilacustomer.org,1,7324,2005-July-27th,Wednesday,6,4.99,6.99
7321,1727,376,GRAPES FURY,155,Foreign,"Commentaries,Behind the Scenes",G,289,VIOLET RODRIQUEZ,VIOLET.RODRIQUEZ@sakilacustomer.org,1,7325,2005-July-27th,Wednesday,4,0.99,0.99
7322,2844,624,NIGHTMARE CHILL,149,Games,"Trailers,Deleted Scenes,Behind the Scenes",PG,432,EDWIN BURK,EDWIN.BURK@sakilacustomer.org,1,7326,2005-July-27th,Wednesday,3,4.99,4.99
7323,4074,888,THIN SAGEBRUSH,53,Documentary,Behind the Scenes,PG-13,508,MILTON HOWLAND,MILTON.HOWLAND@sakilacustomer.org,1,7327,2005-July-27th,Wednesday,5,4.99,7.99
7324,663,143,CHILL LUCK,142,Drama,"Trailers,Commentaries,Deleted Scenes",PG,26,JESSICA HALL,JESSICA.HALL@sakilacustomer.org,1,7328,2005-July-27th,Wednesday,6,0.99,0.99
7325,906,201,CYCLONE FAMILY,176,Foreign,"Trailers,Deleted Scenes",PG,226,MAUREEN LITTLE,MAUREEN.LITTLE@sakilacustomer.org,1,7329,2005-July-27th,Wednesday,7,2.99,3.99
7326,3705,810,SLUMS DUCK,147,Family,"Commentaries,Deleted Scenes,Behind the Scenes",PG,237,TANYA GILBERT,TANYA.GILBERT@sakilacustomer.org,1,7330,2005-July-27th,Wednesday,5,0.99,3.99
7327,2090,453,IMAGE PRINCESS,178,Sports,"Trailers,Commentaries,Deleted Scenes",PG-13,60,MILDRED BAILEY,MILDRED.BAILEY@sakilacustomer.org,1,7331,2005-July-27th,Wednesday,3,2.99,3.99
7328,1761,382,GRIT CLOCKWORK,137,Games,"Trailers,Deleted Scenes",PG,151,MEGAN PALMER,MEGAN.PALMER@sakilacustomer.org,1,7332,2005-July-27th,Wednesday,3,0.99,3.99
7329,1331,294,EXPECATIONS NATURAL,138,Travel,Deleted Scenes,PG-13,230,JOY GEORGE,JOY.GEORGE@sakilacustomer.org,1,7333,2005-July-27th,Wednesday,5,4.99,4.99
7330,3006,660,PARTY KNOCK,107,Comedy,"Trailers,Behind the Scenes",PG,461,DEREK BLAKELY,DEREK.BLAKELY@sakilacustomer.org,1,7334,2005-July-27th,Wednesday,7,2.99,2.99
7331,1219,270,EARTH VISION,85,New,"Trailers,Commentaries,Deleted Scenes",NC-17,219,WILLIE HOWELL,WILLIE.HOWELL@sakilacustomer.org,1,7335,2005-July-27th,Wednesday,7,0.99,2.99
7332,2706,594,MONTEZUMA COMMAND,126,Action,Trailers,NC-17,46,CATHERINE CAMPBELL,CATHERINE.CAMPBELL@sakilacustomer.org,1,7336,2005-July-27th,Wednesday,6,0.99,0.99
7333,3314,729,RIDER CADDYSHACK,177,Sports,"Commentaries,Behind the Scenes",PG,525,ADRIAN CLARY,ADRIAN.CLARY@sakilacustomer.org,1,7337,2005-July-27th,Wednesday,5,2.99,4.99
7334,107,21,AMERICAN CIRCUS,129,Action,"Commentaries,Behind the Scenes",R,251,VICKIE BREWER,VICKIE.BREWER@sakilacustomer.org,1,7338,2005-July-27th,Wednesday,3,4.99,8.99
7335,3343,735,ROBBERS JOON,102,Children,Commentaries,PG-13,316,STEVEN CURLEY,STEVEN.CURLEY@sakilacustomer.org,1,7339,2005-July-27th,Wednesday,7,2.99,2.99
7336,1344,296,EXPRESS LONELY,178,Sci-Fi,Trailers,R,567,ALFREDO MCADAMS,ALFREDO.MCADAMS@sakilacustomer.org,1,7340,2005-July-27th,Wednesday,5,2.99,2.99
7337,3567,780,SENSIBILITY REAR,98,Family,Behind the Scenes,PG,498,GENE SANBORN,GENE.SANBORN@sakilacustomer.org,1,7341,2005-July-27th,Wednesday,7,4.99,4.99
7338,4083,890,TIGHTS DAWN,172,Sports,"Trailers,Behind the Scenes",R,504,NATHANIEL ADAM,NATHANIEL.ADAM@sakilacustomer.org,1,7342,2005-July-27th,Wednesday,5,0.99,3.99
7339,1177,262,DUMBO LUST,119,Family,Behind the Scenes,NC-17,526,KARL SEAL,KARL.SEAL@sakilacustomer.org,1,7343,2005-July-27th,Wednesday,5,0.99,0.99
7340,1714,374,GRAFFITI LOVE,117,Sci-Fi,"Trailers,Deleted Scenes",PG,366,BRANDON HUEY,BRANDON.HUEY@sakilacustomer.org,1,7344,2005-July-27th,Wednesday,3,0.99,1.99
7341,2434,531,LOSE INCH,137,Foreign,"Trailers,Commentaries",R,572,SIDNEY BURLESON,SIDNEY.BURLESON@sakilacustomer.org,1,7345,2005-July-27th,Wednesday,3,0.99,4.99
7342,741,162,CLUELESS BUCKET,95,Action,"Trailers,Deleted Scenes,Behind the Scenes",R,2,PATRICIA JOHNSON,PATRICIA.JOHNSON@sakilacustomer.org,1,7346,2005-July-27th,Wednesday,4,2.99,4.99
7343,3779,827,SPICE SORORITY,141,Drama,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",NC-17,225,ARLENE HARVEY,ARLENE.HARVEY@sakilacustomer.org,1,7347,2005-July-27th,Wednesday,5,4.99,4.99
7344,3238,710,RAGE GAMES,120,Family,"Trailers,Behind the Scenes",R,43,CHRISTINE ROBERTS,CHRISTINE.ROBERTS@sakilacustomer.org,1,7348,2005-July-27th,Wednesday,4,4.99,4.99
7345,861,189,CREATURES SHAKESPEARE,139,Games,"Trailers,Deleted Scenes",NC-17,195,VANESSA SIMS,VANESSA.SIMS@sakilacustomer.org,1,7349,2005-July-27th,Wednesday,3,0.99,2.99
7346,737,161,CLUE GRAIL,70,Music,"Trailers,Commentaries,Behind the Scenes",NC-17,410,CURTIS IRBY,CURTIS.IRBY@sakilacustomer.org,1,7350,2005-July-27th,Wednesday,6,4.99,4.99
7347,2147,464,INTENTIONS EMPIRE,107,Animation,"Trailers,Behind the Scenes",PG-13,445,MICHEAL FORMAN,MICHEAL.FORMAN@sakilacustomer.org,1,7351,2005-July-27th,Wednesday,3,2.99,2.99
7348,35,7,AIRPLANE SIERRA,62,Comedy,"Trailers,Deleted Scenes",PG-13,429,FREDERICK ISBELL,FREDERICK.ISBELL@sakilacustomer.org,1,7352,2005-July-27th,Wednesday,6,4.99,4.99
7349,1308,288,ESCAPE METROPOLIS,167,Travel,Trailers,R,357,KEITH RICO,KEITH.RICO@sakilacustomer.org,1,7353,2005-July-27th,Wednesday,7,2.99,2.99
7350,2395,523,LIGHTS DEER,174,Classics,Commentaries,R,598,WADE DELVALLE,WADE.DELVALLE@sakilacustomer.org,1,7354,2005-July-27th,Wednesday,7,0.99,0.99
7351,3803,833,SPLENDOR PATTON,134,Children,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",R,115,WENDY HARRISON,WENDY.HARRISON@sakilacustomer.org,1,7355,2005-July-27th,Wednesday,5,0.99,1.99
7352,309,69,BEVERLY OUTLAW,85,Sci-Fi,Trailers,R,397,JIMMY SCHRADER,JIMMY.SCHRADER@sakilacustomer.org,1,7356,2005-July-27th,Wednesday,3,2.99,2.99
7353,1917,417,HILLS NEIGHBORS,93,Action,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",G,438,BARRY LOVELACE,BARRY.LOVELACE@sakilacustomer.org,1,7357,2005-July-27th,Wednesday,5,0.99,1.99
7354,175,39,ARMAGEDDON LOST,99,Sci-Fi,Trailers,G,245,COURTNEY DAY,COURTNEY.DAY@sakilacustomer.org,1,7358,2005-July-27th,Wednesday,5,0.99,0.99
7355,174,39,ARMAGEDDON LOST,99,Sci-Fi,Trailers,G,183,IDA ANDREWS,IDA.ANDREWS@sakilacustomer.org,1,7359,2005-July-27th,Wednesday,5,0.99,0.99
7356,1312,290,EVERYONE CRAFT,163,Foreign,"Trailers,Commentaries",PG,467,ALVIN DELOACH,ALVIN.DELOACH@sakilacustomer.org,1,7360,2005-July-27th,Wednesday,4,0.99,2.99
7357,4567,998,ZHIVAGO CORE,105,Horror,Deleted Scenes,NC-17,463,DARRELL POWER,DARRELL.POWER@sakilacustomer.org,1,7361,2005-July-27th,Wednesday,6,0.99,0.99
7358,1902,414,HELLFIGHTERS SIERRA,75,Foreign,"Deleted Scenes,Behind the Scenes",PG,419,CHAD CARBONE,CHAD.CARBONE@sakilacustomer.org,1,7362,2005-July-27th,Wednesday,3,2.99,4.99
7359,1649,360,GLASS DYING,103,Action,Trailers,G,407,DALE RATCLIFF,DALE.RATCLIFF@sakilacustomer.org,1,7363,2005-July-27th,Wednesday,4,0.99,5.99
7360,3046,668,PEAK FOREVER,80,Sports,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",PG,592,TERRANCE ROUSH,TERRANCE.ROUSH@sakilacustomer.org,0,7364,2005-July-27th,Wednesday,7,4.99,4.99
7361,3283,723,REIGN GENTLEMEN,82,Sci-Fi,"Deleted Scenes,Behind the Scenes",PG-13,450,JAY ROBB,JAY.ROBB@sakilacustomer.org,1,7365,2005-July-27th,Wednesday,3,2.99,2.99
7362,461,101,BROTHERHOOD BLANKET,73,Documentary,Behind the Scenes,R,357,KEITH RICO,KEITH.RICO@sakilacustomer.org,1,7366,2005-July-27th,Wednesday,3,0.99,5.99
7363,1738,378,GREATEST NORTH,93,Music,"Trailers,Commentaries,Behind the Scenes",NC-17,383,MARTIN BALES,MARTIN.BALES@sakilacustomer.org,1,7367,2005-July-27th,Wednesday,5,2.99,3.99
7364,2265,489,JUGGLER HARDLY,54,Animation,"Trailers,Commentaries",PG-13,286,VELMA LUCAS,VELMA.LUCAS@sakilacustomer.org,1,7368,2005-July-27th,Wednesday,4,0.99,0.99
7365,3889,850,STORY SIDE,163,Action,"Trailers,Behind the Scenes",R,139,AMBER DIXON,AMBER.DIXON@sakilacustomer.org,1,7369,2005-July-27th,Wednesday,7,0.99,0.99
7366,2022,439,HUNCHBACK IMPOSSIBLE,151,Drama,"Trailers,Deleted Scenes",PG-13,89,JULIA FLORES,JULIA.FLORES@sakilacustomer.org,1,7370,2005-July-27th,Wednesday,4,4.99,7.99
7367,1807,392,HALL CASSIDY,51,Children,"Commentaries,Behind the Scenes",NC-17,577,CLIFTON MALCOLM,CLIFTON.MALCOLM@sakilacustomer.org,1,7371,2005-July-27th,Wednesday,5,4.99,4.99
7368,3202,704,PURE RUNNER,121,Comedy,"Trailers,Deleted Scenes",NC-17,584,SALVADOR TEEL,SALVADOR.TEEL@sakilacustomer.org,1,7372,2005-July-27th,Wednesday,3,2.99,4.99
7369,3074,676,PHILADELPHIA WIFE,137,Sports,"Trailers,Commentaries,Deleted Scenes",PG-13,488,SHANE MILLARD,SHANE.MILLARD@sakilacustomer.org,1,7373,2005-July-27th,Wednesday,7,4.99,5.99
7370,3184,698,PRINCESS GIANT,71,Documentary,"Trailers,Deleted Scenes",NC-17,438,BARRY LOVELACE,BARRY.LOVELACE@sakilacustomer.org,1,7374,2005-July-27th,Wednesday,3,2.99,8.99
7371,2970,651,PACKER MADIGAN,84,Animation,Trailers,PG-13,381,BOBBY BOUDREAU,BOBBY.BOUDREAU@sakilacustomer.org,1,7375,2005-July-27th,Wednesday,3,0.99,2.99
7372,488,109,BUTTERFLY CHOCOLAT,89,New,Behind the Scenes,G,2,PATRICIA JOHNSON,PATRICIA.JOHNSON@sakilacustomer.org,1,7376,2005-July-27th,Wednesday,3,0.99,5.99
7373,1369,301,FAMILY SWEET,155,Horror,Trailers,R,588,MARION OCAMPO,MARION.OCAMPO@sakilacustomer.org,1,7377,2005-July-27th,Wednesday,4,0.99,2.99
7374,3297,725,REQUIEM TYCOON,167,Classics,"Trailers,Commentaries,Behind the Scenes",R,144,CLARA SHAW,CLARA.SHAW@sakilacustomer.org,1,7378,2005-July-27th,Wednesday,6,4.99,5.99
7375,424,93,BRANNIGAN SUNRISE,121,New,Trailers,PG,415,GLENN PULLEN,GLENN.PULLEN@sakilacustomer.org,1,7379,2005-July-27th,Wednesday,4,4.99,4.99
7376,988,220,DEER VIRGINIAN,106,Music,Deleted Scenes,NC-17,348,ROGER QUINTANILLA,ROGER.QUINTANILLA@sakilacustomer.org,1,7380,2005-July-27th,Wednesday,7,2.99,2.99
7377,1595,349,GANGS PRIDE,185,Animation,Behind the Scenes,PG-13,483,VERNON CHAPA,VERNON.CHAPA@sakilacustomer.org,1,7381,2005-July-27th,Wednesday,4,2.99,4.99
7378,356,78,BLACKOUT PRIVATE,85,Animation,"Trailers,Deleted Scenes",PG,518,GABRIEL HARDER,GABRIEL.HARDER@sakilacustomer.org,1,7382,2005-July-27th,Wednesday,7,2.99,2.99
7379,3860,845,STEPMOM DREAM,48,Foreign,"Deleted Scenes,Behind the Scenes",NC-17,50,DIANE COLLINS,DIANE.COLLINS@sakilacustomer.org,1,7383,2005-July-27th,Wednesday,7,4.99,4.99
7380,3573,782,SHAKESPEARE SADDLE,60,Sports,"Commentaries,Behind the Scenes",PG-13,585,PERRY SWAFFORD,PERRY.SWAFFORD@sakilacustomer.org,1,7384,2005-July-27th,Wednesday,6,2.99,4.99
7381,2996,657,PARADISE SABRINA,48,Comedy,"Commentaries,Deleted Scenes,Behind the Scenes",PG-13,56,GLORIA COOK,GLORIA.COOK@sakilacustomer.org,1,7385,2005-July-27th,Wednesday,5,2.99,2.99
7382,3569,780,SENSIBILITY REAR,98,Family,Behind the Scenes,PG,190,YOLANDA WEAVER,YOLANDA.WEAVER@sakilacustomer.org,1,7386,2005-July-27th,Wednesday,7,4.99,5.99
7383,3274,721,REDS POCUS,182,Music,"Trailers,Behind the Scenes",PG-13,233,LILLIE KIM,LILLIE.KIM@sakilacustomer.org,1,7387,2005-July-27th,Wednesday,7,4.99,4.99
7384,4559,995,YENTL IDAHO,86,Horror,"Trailers,Commentaries,Deleted Scenes",R,455,JON WILES,JON.WILES@sakilacustomer.org,1,7388,2005-July-27th,Wednesday,5,4.99,4.99
7385,3822,837,STAGE WORLD,85,Comedy,"Commentaries,Behind the Scenes",PG,156,BERTHA FERGUSON,BERTHA.FERGUSON@sakilacustomer.org,1,7389,2005-July-27th,Wednesday,4,2.99,2.99
7386,1723,376,GRAPES FURY,155,Foreign,"Commentaries,Behind the Scenes",G,230,JOY GEORGE,JOY.GEORGE@sakilacustomer.org,1,7390,2005-July-27th,Wednesday,4,0.99,4.99
7387,1153,255,DRIVING POLISH,175,Music,"Trailers,Deleted Scenes",NC-17,531,JAMIE WAUGH,JAMIE.WAUGH@sakilacustomer.org,1,7391,2005-July-27th,Wednesday,6,4.99,6.99
7388,3159,694,PREJUDICE OLEANDER,98,Classics,"Trailers,Commentaries,Deleted Scenes",PG-13,204,ROSEMARY SCHMIDT,ROSEMARY.SCHMIDT@sakilacustomer.org,1,7392,2005-July-27th,Wednesday,6,4.99,4.99
7389,2369,516,LEGEND JEDI,59,Music,"Commentaries,Deleted Scenes",PG,181,ANA BRADLEY,ANA.BRADLEY@sakilacustomer.org,1,7393,2005-July-27th,Wednesday,7,0.99,0.99
7390,2399,524,LION UNCUT,50,Comedy,"Trailers,Deleted Scenes",PG,30,MELISSA KING,MELISSA.KING@sakilacustomer.org,1,7394,2005-July-27th,Wednesday,6,0.99,2.99
7391,2888,634,ODDS BOOGIE,48,Family,"Trailers,Commentaries,Behind the Scenes",NC-17,411,NORMAN CURRIER,NORMAN.CURRIER@sakilacustomer.org,1,7395,2005-July-27th,Wednesday,6,0.99,0.99
7392,3346,735,ROBBERS JOON,102,Children,Commentaries,PG-13,595,TERRENCE GUNDERSON,TERRENCE.GUNDERSON@sakilacustomer.org,1,7396,2005-July-27th,Wednesday,7,2.99,4.99
7393,4474,977,WINDOW SIDE,85,Travel,"Deleted Scenes,Behind the Scenes",R,245,COURTNEY DAY,COURTNEY.DAY@sakilacustomer.org,1,7397,2005-July-27th,Wednesday,3,2.99,4.99
7394,1572,345,GABLES METROPOLIS,161,Family,"Trailers,Commentaries",PG,51,ALICE STEWART,ALICE.STEWART@sakilacustomer.org,1,7398,2005-July-27th,Wednesday,3,0.99,6.99
