officeCode,officeRegion,officeCountry,officeState,officeCity,employeeFullName,jobTitle,lineManager,customerName,customerCountry,customerState,customerCity,creditLimit,orderNumber,orderDate,requiredDate,shippedDate,orderStatus,productName,productLine,productScale,productVendor,quantityInStock,quantityOrdered,COGS,invoicingPrice,MSRP
2,NA,USA,MA,Boston,"Steve Patterson","Sales Rep",1143,"Diecast Classics Inc.",USA,PA,Allentown,100600,10281,2004-08-19,2004-08-28,2004-08-23,Shipped,"1982 Camaro Z28","Classic Cars",1:18,"Carousel DieCast Legends",6934,27,46.53,89.01,101.15
1,NA,USA,CA,"San Francisco","Leslie Jennings","Sales Rep",1143,"Mini Gifts Distributors Ltd.",USA,CA,"San Rafael",210500,10282,2004-08-20,2004-08-26,2004-08-22,Shipped,"2001 Ferrari Enzo","Classic Cars",1:12,"Second Gear Diecast",3619,41,95.59,176.63,207.8
1,NA,USA,CA,"San Francisco","Leslie Jennings","Sales Rep",1143,"Mini Gifts Distributors Ltd.",USA,CA,"San Rafael",210500,10282,2004-08-20,2004-08-26,2004-08-22,Shipped,"1969 Corvair Monza","Classic Cars",1:18,"Welly Diecast Productions",6906,27,89.14,142.02,151.08
1,NA,USA,CA,"San Francisco","Leslie Jennings","Sales Rep",1143,"Mini Gifts Distributors Ltd.",USA,CA,"San Rafael",210500,10282,2004-08-20,2004-08-26,2004-08-22,Shipped,"1969 Ford Falcon","Classic Cars",1:12,"Second Gear Diecast",1049,24,83.05,169.56,173.02
1,NA,USA,CA,"San Francisco","Leslie Jennings","Sales Rep",1143,"Mini Gifts Distributors Ltd.",USA,CA,"San Rafael",210500,10282,2004-08-20,2004-08-26,2004-08-22,Shipped,"1998 Chrysler Plymouth Prowler","Classic Cars",1:18,"Gearbox Collectibles",4724,23,101.51,147.36,163.73
1,NA,USA,CA,"San Francisco","Leslie Jennings","Sales Rep",1143,"Mini Gifts Distributors Ltd.",USA,CA,"San Rafael",210500,10282,2004-08-20,2004-08-26,2004-08-22,Shipped,"1903 Ford Model A","Vintage Cars",1:18,"Unimax Art Galleries",3913,43,68.3,122.93,136.59
1,NA,USA,CA,"San Francisco","Leslie Jennings","Sales Rep",1143,"Mini Gifts Distributors Ltd.",USA,CA,"San Rafael",210500,10282,2004-08-20,2004-08-26,2004-08-22,Shipped,"Collectable Wooden Train",Trains,1:18,"Carousel DieCast Legends",6450,36,67.56,88.74,100.84
1,NA,USA,CA,"San Francisco","Leslie Jennings","Sales Rep",1143,"Mini Gifts Distributors Ltd.",USA,CA,"San Rafael",210500,10282,2004-08-20,2004-08-26,2004-08-22,Shipped,"1970 Triumph Spitfire","Classic Cars",1:18,"Min Lin Diecast",5545,31,91.92,132.13,143.62
1,NA,USA,CA,"San Francisco","Leslie Jennings","Sales Rep",1143,"Mini Gifts Distributors Ltd.",USA,CA,"San Rafael",210500,10282,2004-08-20,2004-08-26,2004-08-22,Shipped,"1970 Dodge Coronet","Classic Cars",1:24,"Highway 66 Mini Classics",4074,29,32.37,49.71,57.8
1,NA,USA,CA,"San Francisco","Leslie Jennings","Sales Rep",1143,"Mini Gifts Distributors Ltd.",USA,CA,"San Rafael",210500,10282,2004-08-20,2004-08-26,2004-08-22,Shipped,"1992 Porsche Cayenne Turbo Silver","Classic Cars",1:24,"Exoto Designs",6582,39,69.78,96.99,118.28
1,NA,USA,CA,"San Francisco","Leslie Jennings","Sales Rep",1143,"Mini Gifts Distributors Ltd.",USA,CA,"San Rafael",210500,10282,2004-08-20,2004-08-26,2004-08-22,Shipped,"1950's Chicago Surface Lines Streetcar",Trains,1:32,"Gearbox Collectibles",8601,36,26.72,51.58,62.14
1,NA,USA,CA,"San Francisco","Leslie Jennings","Sales Rep",1143,"Mini Gifts Distributors Ltd.",USA,CA,"San Rafael",210500,10282,2004-08-20,2004-08-26,2004-08-22,Shipped,"Diamond T620 Semi-Skirted Tanker","Trucks and Buses",1:50,"Highway 66 Mini Classics",1016,38,68.29,114.59,115.75
1,NA,USA,CA,"San Francisco","Leslie Jennings","Sales Rep",1143,"Mini Gifts Distributors Ltd.",USA,CA,"San Rafael",210500,10282,2004-08-20,2004-08-26,2004-08-22,Shipped,"1962 City of Detroit Streetcar",Trains,1:50,"Classic Metal Creations",1645,37,37.49,56.24,58.58
1,NA,USA,CA,"San Francisco","Leslie Jennings","Sales Rep",1143,"Mini Gifts Distributors Ltd.",USA,CA,"San Rafael",210500,10282,2004-08-20,2004-08-26,2004-08-22,Shipped,"The Mayflower",Ships,1:700,"Studio M Art Models",737,43,43.3,77.95,86.61
3,NA,USA,NY,NYC,"George Vanauf","Sales Rep",1143,"Royal Canadian Collectables, Ltd.",Canada,BC,Tsawassen,89600,10283,2004-08-20,2004-08-30,2004-08-23,Shipped,"1972 Alfa Romeo GTA","Classic Cars",1:10,"Motor City Art Classics",3252,25,85.68,130.56,136
3,NA,USA,NY,NYC,"George Vanauf","Sales Rep",1143,"Royal Canadian Collectables, Ltd.",Canada,BC,Tsawassen,89600,10283,2004-08-20,2004-08-30,2004-08-23,Shipped,"1999 Yamaha Speed Boat",Ships,1:18,"Min Lin Diecast",4259,21,51.61,78.28,86.02
3,NA,USA,NY,NYC,"George Vanauf","Sales Rep",1143,"Royal Canadian Collectables, Ltd.",Canada,BC,Tsawassen,89600,10283,2004-08-20,2004-08-30,2004-08-23,Shipped,"1941 Chevrolet Special Deluxe Cabriolet","Vintage Cars",1:18,"Exoto Designs",2378,46,64.58,100.58,105.87
3,NA,USA,NY,NYC,"George Vanauf","Sales Rep",1143,"Royal Canadian Collectables, Ltd.",Canada,BC,Tsawassen,89600,10283,2004-08-20,2004-08-30,2004-08-23,Shipped,"1904 Buick Runabout","Vintage Cars",1:18,"Exoto Designs",8290,34,52.66,71.97,87.77
3,NA,USA,NY,NYC,"George Vanauf","Sales Rep",1143,"Royal Canadian Collectables, Ltd.",Canada,BC,Tsawassen,89600,10283,2004-08-20,2004-08-30,2004-08-23,Shipped,"18th century schooner",Ships,1:24,"Carousel DieCast Legends",1898,42,82.34,99.54,122.89
3,NA,USA,NY,NYC,"George Vanauf","Sales Rep",1143,"Royal Canadian Collectables, Ltd.",Canada,BC,Tsawassen,89600,10283,2004-08-20,2004-08-30,2004-08-23,Shipped,"1912 Ford Model T Delivery Wagon","Vintage Cars",1:24,"Min Lin Diecast",9173,34,46.91,80.54,88.51
3,NA,USA,NY,NYC,"George Vanauf","Sales Rep",1143,"Royal Canadian Collectables, Ltd.",Canada,BC,Tsawassen,89600,10283,2004-08-20,2004-08-30,2004-08-23,Shipped,"1940 Ford Delivery Sedan","Vintage Cars",1:24,"Carousel DieCast Legends",6621,33,48.64,77.15,83.86
3,NA,USA,NY,NYC,"George Vanauf","Sales Rep",1143,"Royal Canadian Collectables, Ltd.",Canada,BC,Tsawassen,89600,10283,2004-08-20,2004-08-30,2004-08-23,Shipped,"The Schooner Bluenose",Ships,1:700,"Autoart Studio Design",1897,45,34,62,66.67
3,NA,USA,NY,NYC,"George Vanauf","Sales Rep",1143,"Royal Canadian Collectables, Ltd.",Canada,BC,Tsawassen,89600,10283,2004-08-20,2004-08-30,2004-08-23,Shipped,"HMS Bounty",Ships,1:700,"Unimax Art Galleries",3501,20,39.83,74.23,90.52
3,NA,USA,NY,NYC,"George Vanauf","Sales Rep",1143,"Royal Canadian Collectables, Ltd.",Canada,BC,Tsawassen,89600,10283,2004-08-20,2004-08-30,2004-08-23,Shipped,"The USS Constitution Ship",Ships,1:700,"Red Start Diecast",7083,47,33.97,68.67,72.28
3,NA,USA,NY,NYC,"George Vanauf","Sales Rep",1143,"Royal Canadian Collectables, Ltd.",Canada,BC,Tsawassen,89600,10283,2004-08-20,2004-08-30,2004-08-23,Shipped,"The Titanic",Ships,1:700,"Carousel DieCast Legends",1956,22,51.09,88.15,100.17
3,NA,USA,NY,NYC,"George Vanauf","Sales Rep",1143,"Royal Canadian Collectables, Ltd.",Canada,BC,Tsawassen,89600,10283,2004-08-20,2004-08-30,2004-08-23,Shipped,"The Queen Mary",Ships,1:700,"Welly Diecast Productions",5088,38,53.63,85.41,99.31
3,NA,USA,NY,NYC,"George Vanauf","Sales Rep",1143,"Royal Canadian Collectables, Ltd.",Canada,BC,Tsawassen,89600,10283,2004-08-20,2004-08-30,2004-08-23,Shipped,"Boeing X-32A JSF",Planes,1:72,"Motor City Art Classics",4857,43,32.77,41.22,49.66
3,NA,USA,NY,NYC,"George Vanauf","Sales Rep",1143,"Royal Canadian Collectables, Ltd.",Canada,BC,Tsawassen,89600,10283,2004-08-20,2004-08-30,2004-08-23,Shipped,"Pont Yacht",Ships,1:72,"Unimax Art Galleries",414,33,33.3,49.14,54.6
7,EMEA,UK,NULL,London,"Barry Jones","Sales Rep",1102,"Norway Gifts By Mail, Co.","Norway  ",NULL,Oslo,95100,10284,2004-08-21,2004-08-29,2004-08-26,Shipped,"1980s Black Hawk Helicopter",Planes,1:18,"Red Start Diecast",5330,45,77.27,137.19,157.69
7,EMEA,UK,NULL,London,"Barry Jones","Sales Rep",1102,"Norway Gifts By Mail, Co.","Norway  ",NULL,Oslo,95100,10284,2004-08-21,2004-08-29,2004-08-26,Shipped,"P-51-D Mustang",Planes,1:72,"Gearbox Collectibles",992,31,49,68.43,84.48
7,EMEA,UK,NULL,London,"Barry Jones","Sales Rep",1102,"Norway Gifts By Mail, Co.","Norway  ",NULL,Oslo,95100,10284,2004-08-21,2004-08-29,2004-08-26,Shipped,"1928 British Royal Navy Airplane",Planes,1:24,"Classic Metal Creations",3627,22,66.74,101.76,109.42
7,EMEA,UK,NULL,London,"Barry Jones","Sales Rep",1102,"Norway Gifts By Mail, Co.","Norway  ",NULL,Oslo,95100,10284,2004-08-21,2004-08-29,2004-08-26,Shipped,"1900s Vintage Bi-Plane",Planes,1:24,"Autoart Studio Design",5942,30,34.25,65.08,68.51
7,EMEA,UK,NULL,London,"Barry Jones","Sales Rep",1102,"Norway Gifts By Mail, Co.","Norway  ",NULL,Oslo,95100,10284,2004-08-21,2004-08-29,2004-08-26,Shipped,"1937 Horch 930V Limousine","Vintage Cars",1:24,"Autoart Studio Design",2902,39,26.3,59.83,65.75
7,EMEA,UK,NULL,London,"Barry Jones","Sales Rep",1102,"Norway Gifts By Mail, Co.","Norway  ",NULL,Oslo,95100,10284,2004-08-21,2004-08-29,2004-08-26,Shipped,"Corsair F4U ( Bird Cage)",Planes,1:24,"Second Gear Diecast",6812,21,29.34,65.51,68.24
7,EMEA,UK,NULL,London,"Barry Jones","Sales Rep",1102,"Norway Gifts By Mail, Co.","Norway  ",NULL,Oslo,95100,10284,2004-08-21,2004-08-29,2004-08-26,Shipped,"1900s Vintage Tri-Plane",Planes,1:24,"Unimax Art Galleries",2756,21,36.23,66.65,72.45
7,EMEA,UK,NULL,London,"Barry Jones","Sales Rep",1102,"Norway Gifts By Mail, Co.","Norway  ",NULL,Oslo,95100,10284,2004-08-21,2004-08-29,2004-08-26,Shipped,"1928 Ford Phaeton Deluxe","Vintage Cars",1:32,"Highway 66 Mini Classics",136,50,33.02,60.54,68.79
7,EMEA,UK,NULL,London,"Barry Jones","Sales Rep",1102,"Norway Gifts By Mail, Co.","Norway  ",NULL,Oslo,95100,10284,2004-08-21,2004-08-29,2004-08-26,Shipped,"1930 Buick Marquette Phaeton","Vintage Cars",1:50,"Studio M Art Models",7062,33,27.06,35.78,43.64
7,EMEA,UK,NULL,London,"Barry Jones","Sales Rep",1102,"Norway Gifts By Mail, Co.","Norway  ",NULL,Oslo,95100,10284,2004-08-21,2004-08-29,2004-08-26,Shipped,"American Airlines: B767-300",Planes,1:700,"Min Lin Diecast",5841,24,51.15,87.69,91.34
7,EMEA,UK,NULL,London,"Barry Jones","Sales Rep",1102,"Norway Gifts By Mail, Co.","Norway  ",NULL,Oslo,95100,10284,2004-08-21,2004-08-29,2004-08-26,Shipped,"America West Airlines B757-200",Planes,1:700,"Motor City Art Classics",9653,45,68.8,95.73,99.72
7,EMEA,UK,NULL,London,"Barry Jones","Sales Rep",1102,"Norway Gifts By Mail, Co.","Norway  ",NULL,Oslo,95100,10284,2004-08-21,2004-08-29,2004-08-26,Shipped,"F/A 18 Hornet 1/72",Planes,1:72,"Motor City Art Classics",551,25,54.4,68,80
7,EMEA,UK,NULL,London,"Barry Jones","Sales Rep",1102,"Norway Gifts By Mail, Co.","Norway  ",NULL,Oslo,95100,10284,2004-08-21,2004-08-29,2004-08-26,Shipped,"American Airlines: MD-11S",Planes,1:700,"Second Gear Diecast",8820,32,36.27,73.29,74.03
2,NA,USA,MA,Boston,"Steve Patterson","Sales Rep",1143,"Marta's Replicas Co.",USA,MA,Cambridge,123700,10285,2004-08-27,2004-09-04,2004-08-31,Shipped,"1969 Harley Davidson Ultimate Chopper",Motorcycles,1:10,"Min Lin Diecast",7933,36,48.81,95.7,95.7
2,NA,USA,MA,Boston,"Steve Patterson","Sales Rep",1143,"Marta's Replicas Co.",USA,MA,Cambridge,123700,10285,2004-08-27,2004-09-04,2004-08-31,Shipped,"1996 Moto Guzzi 1100i",Motorcycles,1:10,"Highway 66 Mini Classics",6625,47,68.99,110.61,118.94
2,NA,USA,MA,Boston,"Steve Patterson","Sales Rep",1143,"Marta's Replicas Co.",USA,MA,Cambridge,123700,10285,2004-08-27,2004-09-04,2004-08-31,Shipped,"2003 Harley-Davidson Eagle Drag Bike",Motorcycles,1:10,"Red Start Diecast",5582,27,91.02,166.55,193.66
2,NA,USA,MA,Boston,"Steve Patterson","Sales Rep",1143,"Marta's Replicas Co.",USA,MA,Cambridge,123700,10285,2004-08-27,2004-09-04,2004-08-31,Shipped,"2002 Suzuki XREO",Motorcycles,1:12,"Unimax Art Galleries",9997,49,66.27,131.04,150.62
2,NA,USA,MA,Boston,"Steve Patterson","Sales Rep",1143,"Marta's Replicas Co.",USA,MA,Cambridge,123700,10285,2004-08-27,2004-09-04,2004-08-31,Shipped,"1936 Harley Davidson El Knucklehead",Motorcycles,1:18,"Welly Diecast Productions",4357,20,24.23,50.88,60.57
2,NA,USA,MA,Boston,"Steve Patterson","Sales Rep",1143,"Marta's Replicas Co.",USA,MA,Cambridge,123700,10285,2004-08-27,2004-09-04,2004-08-31,Shipped,"1997 BMW R 1100 S",Motorcycles,1:24,"Autoart Studio Design",7003,34,60.86,91.29,112.7
2,NA,USA,MA,Boston,"Steve Patterson","Sales Rep",1143,"Marta's Replicas Co.",USA,MA,Cambridge,123700,10285,2004-08-27,2004-09-04,2004-08-31,Shipped,"1960 BSA Gold Star DBD34",Motorcycles,1:24,"Highway 66 Mini Classics",15,39,37.32,61.7,76.17
2,NA,USA,MA,Boston,"Steve Patterson","Sales Rep",1143,"Marta's Replicas Co.",USA,MA,Cambridge,123700,10285,2004-08-27,2004-09-04,2004-08-31,Shipped,"1982 Ducati 900 Monster",Motorcycles,1:24,"Highway 66 Mini Classics",6840,38,47.1,64.41,69.26
2,NA,USA,MA,Boston,"Steve Patterson","Sales Rep",1143,"Marta's Replicas Co.",USA,MA,Cambridge,123700,10285,2004-08-27,2004-09-04,2004-08-31,Shipped,"1997 BMW F650 ST",Motorcycles,1:32,"Exoto Designs",178,37,66.92,82.91,99.89
2,NA,USA,MA,Boston,"Steve Patterson","Sales Rep",1143,"Marta's Replicas Co.",USA,MA,Cambridge,123700,10285,2004-08-27,2004-09-04,2004-08-31,Shipped,"1982 Ducati 996 R",Motorcycles,1:32,"Gearbox Collectibles",9241,37,24.14,36.61,40.23
2,NA,USA,MA,Boston,"Steve Patterson","Sales Rep",1143,"Marta's Replicas Co.",USA,MA,Cambridge,123700,10285,2004-08-27,2004-09-04,2004-08-31,Shipped,"1974 Ducati 350 Mk3 Desmo",Motorcycles,1:32,"Second Gear Diecast",3341,26,56.13,100.01,102.05
2,NA,USA,MA,Boston,"Steve Patterson","Sales Rep",1143,"Marta's Replicas Co.",USA,MA,Cambridge,123700,10285,2004-08-27,2004-09-04,2004-08-31,Shipped,"2002 Yamaha YZR M1",Motorcycles,1:50,"Autoart Studio Design",600,39,34.17,76.48,81.36
2,NA,USA,MA,Boston,"Steve Patterson","Sales Rep",1143,"Marta's Replicas Co.",USA,MA,Cambridge,123700,10285,2004-08-27,2004-09-04,2004-08-31,Shipped,"ATA: B757-300",Planes,1:700,"Highway 66 Mini Classics",7106,45,59.33,102.04,118.65
4,EMEA,France,NULL,Paris,"Loui Bondur","Sales Rep",1102,"La Corne D'abondance, Co.",France,NULL,Paris,84300,10286,2004-08-28,2004-09-06,2004-09-01,Shipped,"1957 Vespa GS150",Motorcycles,1:18,"Studio M Art Models",7689,38,32.95,51.6,62.17
4,EMEA,France,NULL,Paris,"Martin Gerard","Sales Rep",1102,"Vida Sport, Ltd",Switzerland,NULL,Genève,141300,10287,2004-08-30,2004-09-06,2004-09-01,Shipped,"1968 Ford Mustang","Classic Cars",1:12,"Autoart Studio Design",68,21,95.34,190.68,194.57
4,EMEA,France,NULL,Paris,"Martin Gerard","Sales Rep",1102,"Vida Sport, Ltd",Switzerland,NULL,Genève,141300,10287,2004-08-30,2004-09-06,2004-09-01,Shipped,"1968 Dodge Charger","Classic Cars",1:12,"Welly Diecast Productions",9123,45,75.16,117.44,117.44
4,EMEA,France,NULL,Paris,"Martin Gerard","Sales Rep",1102,"Vida Sport, Ltd",Switzerland,NULL,Genève,141300,10287,2004-08-30,2004-09-06,2004-09-01,Shipped,"1970 Plymouth Hemi Cuda","Classic Cars",1:12,"Studio M Art Models",5663,41,31.92,74.21,79.8
4,EMEA,France,NULL,Paris,"Martin Gerard","Sales Rep",1102,"Vida Sport, Ltd",Switzerland,NULL,Genève,141300,10287,2004-08-30,2004-09-06,2004-09-01,Shipped,"1969 Dodge Charger","Classic Cars",1:12,"Welly Diecast Productions",7323,23,58.73,107.1,115.16
4,EMEA,France,NULL,Paris,"Martin Gerard","Sales Rep",1102,"Vida Sport, Ltd",Switzerland,NULL,Genève,141300,10287,2004-08-30,2004-09-06,2004-09-01,Shipped,"1993 Mazda RX-7","Classic Cars",1:18,"Highway 66 Mini Classics",3975,41,83.51,113.23,141.54
4,EMEA,France,NULL,Paris,"Martin Gerard","Sales Rep",1102,"Vida Sport, Ltd",Switzerland,NULL,Genève,141300,10287,2004-08-30,2004-09-06,2004-09-01,Shipped,"1948 Porsche 356-A Roadster","Classic Cars",1:18,"Gearbox Collectibles",8826,44,53.9,61.6,77
4,EMEA,France,NULL,Paris,"Martin Gerard","Sales Rep",1102,"Vida Sport, Ltd",Switzerland,NULL,Genève,141300,10287,2004-08-30,2004-09-06,2004-09-01,Shipped,"1995 Honda Civic","Classic Cars",1:18,"Min Lin Diecast",9772,24,93.89,123.76,142.25
4,EMEA,France,NULL,Paris,"Martin Gerard","Sales Rep",1102,"Vida Sport, Ltd",Switzerland,NULL,Genève,141300,10287,2004-08-30,2004-09-06,2004-09-01,Shipped,"1999 Indy 500 Monte Carlo SS","Classic Cars",1:18,"Red Start Diecast",8164,44,56.76,114.84,132
4,EMEA,France,NULL,Paris,"Martin Gerard","Sales Rep",1102,"Vida Sport, Ltd",Switzerland,NULL,Genève,141300,10287,2004-08-30,2004-09-06,2004-09-01,Shipped,"1992 Ferrari 360 Spider red","Classic Cars",1:18,"Unimax Art Galleries",8347,36,77.9,137.17,169.34
4,EMEA,France,NULL,Paris,"Martin Gerard","Sales Rep",1102,"Vida Sport, Ltd",Switzerland,NULL,Genève,141300,10287,2004-08-30,2004-09-06,2004-09-01,Shipped,"1969 Dodge Super Bee","Classic Cars",1:18,"Min Lin Diecast",1917,43,49.05,68.35,80.41
4,EMEA,France,NULL,Paris,"Martin Gerard","Sales Rep",1102,"Vida Sport, Ltd",Switzerland,NULL,Genève,141300,10287,2004-08-30,2004-09-06,2004-09-01,Shipped,"1976 Ford Gran Torino","Classic Cars",1:18,"Gearbox Collectibles",9127,40,73.49,127.88,146.99
4,EMEA,France,NULL,Paris,"Martin Gerard","Sales Rep",1102,"Vida Sport, Ltd",Switzerland,NULL,Genève,141300,10287,2004-08-30,2004-09-06,2004-09-01,Shipped,"1948 Porsche Type 356 Roadster","Classic Cars",1:18,"Gearbox Collectibles",8990,27,62.16,139.87,141.28
4,EMEA,France,NULL,Paris,"Martin Gerard","Sales Rep",1102,"Vida Sport, Ltd",Switzerland,NULL,Genève,141300,10287,2004-08-30,2004-09-06,2004-09-01,Shipped,"1957 Corvette Convertible","Classic Cars",1:18,"Classic Metal Creations",1249,34,69.93,119.04,148.8
4,EMEA,France,NULL,Paris,"Martin Gerard","Sales Rep",1102,"Vida Sport, Ltd",Switzerland,NULL,Genève,141300,10287,2004-08-30,2004-09-06,2004-09-01,Shipped,"1982 Lamborghini Diablo","Classic Cars",1:24,"Second Gear Diecast",7723,36,16.24,31.34,37.76
4,EMEA,France,NULL,Paris,"Martin Gerard","Sales Rep",1102,"Vida Sport, Ltd",Switzerland,NULL,Genève,141300,10287,2004-08-30,2004-09-06,2004-09-01,Shipped,"1971 Alpine Renault 1600s","Classic Cars",1:24,"Welly Diecast Productions",7995,20,38.58,58.17,61.23
4,EMEA,France,NULL,Paris,"Martin Gerard","Sales Rep",1102,"Vida Sport, Ltd",Switzerland,NULL,Genève,141300,10287,2004-08-30,2004-09-06,2004-09-01,Shipped,"1956 Porsche 356A Coupe","Classic Cars",1:18,"Classic Metal Creations",6600,36,98.3,137.62,140.43
4,EMEA,France,NULL,Paris,"Martin Gerard","Sales Rep",1102,"Vida Sport, Ltd",Switzerland,NULL,Genève,141300,10287,2004-08-30,2004-09-06,2004-09-01,Shipped,"1961 Chevrolet Impala","Classic Cars",1:18,"Classic Metal Creations",7869,40,32.33,79.22,80.84
6,APAC,Australia,NULL,Sydney,"Peter Marsh","Sales Rep",1088,"Handji Gifts& Co",Singapore,NULL,Singapore,97900,10288,2004-09-01,2004-09-11,2004-09-05,Shipped,"1965 Aston Martin DB5","Classic Cars",1:18,"Classic Metal Creations",9042,20,65.96,120.71,124.44
6,APAC,Australia,NULL,Sydney,"Peter Marsh","Sales Rep",1088,"Handji Gifts& Co",Singapore,NULL,Singapore,97900,10288,2004-09-01,2004-09-11,2004-09-05,Shipped,"1917 Grand Touring Sedan","Vintage Cars",1:18,"Welly Diecast Productions",2724,32,86.7,168.3,170
6,APAC,Australia,NULL,Sydney,"Peter Marsh","Sales Rep",1088,"Handji Gifts& Co",Singapore,NULL,Singapore,97900,10288,2004-09-01,2004-09-11,2004-09-05,Shipped,"1911 Ford Town Car","Vintage Cars",1:18,"Motor City Art Classics",540,28,33.3,50.25,60.54
6,APAC,Australia,NULL,Sydney,"Peter Marsh","Sales Rep",1088,"Handji Gifts& Co",Singapore,NULL,Singapore,97900,10288,2004-09-01,2004-09-11,2004-09-05,Shipped,"1932 Model A Ford J-Coupe","Vintage Cars",1:18,"Autoart Studio Design",9354,31,58.48,102.98,127.13
6,APAC,Australia,NULL,Sydney,"Peter Marsh","Sales Rep",1088,"Handji Gifts& Co",Singapore,NULL,Singapore,97900,10288,2004-09-01,2004-09-11,2004-09-05,Shipped,"1932 Alfa Romeo 8C2300 Spider Sport","Vintage Cars",1:18,"Exoto Designs",6553,35,43.26,90.19,92.03
6,APAC,Australia,NULL,Sydney,"Peter Marsh","Sales Rep",1088,"Handji Gifts& Co",Singapore,NULL,Singapore,97900,10288,2004-09-01,2004-09-11,2004-09-05,Shipped,"1957 Ford Thunderbird","Classic Cars",1:18,"Studio M Art Models",3209,23,34.21,57.02,71.27
6,APAC,Australia,NULL,Sydney,"Peter Marsh","Sales Rep",1088,"Handji Gifts& Co",Singapore,NULL,Singapore,97900,10288,2004-09-01,2004-09-11,2004-09-05,Shipped,"1970 Chevy Chevelle SS 454","Classic Cars",1:24,"Unimax Art Galleries",1005,36,49.24,66.88,73.49
6,APAC,Australia,NULL,Sydney,"Peter Marsh","Sales Rep",1088,"Handji Gifts& Co",Singapore,NULL,Singapore,97900,10288,2004-09-01,2004-09-11,2004-09-05,Shipped,"1966 Shelby Cobra 427 S/C","Classic Cars",1:24,"Carousel DieCast Legends",8197,50,29.18,49.3,50.31
6,APAC,Australia,NULL,Sydney,"Peter Marsh","Sales Rep",1088,"Handji Gifts& Co",Singapore,NULL,Singapore,97900,10288,2004-09-01,2004-09-11,2004-09-05,Shipped,"1939 Chevrolet Deluxe Coupe","Vintage Cars",1:24,"Motor City Art Classics",7332,29,22.57,32.19,33.19
6,APAC,Australia,NULL,Sydney,"Peter Marsh","Sales Rep",1088,"Handji Gifts& Co",Singapore,NULL,Singapore,97900,10288,2004-09-01,2004-09-11,2004-09-05,Shipped,"1949 Jaguar XK 120","Classic Cars",1:24,"Classic Metal Creations",2350,35,47.25,81.78,90.87
6,APAC,Australia,NULL,Sydney,"Peter Marsh","Sales Rep",1088,"Handji Gifts& Co",Singapore,NULL,Singapore,97900,10288,2004-09-01,2004-09-11,2004-09-05,Shipped,"1952 Citroen-15CV","Classic Cars",1:24,"Exoto Designs",1452,48,72.82,109.22,117.44
6,APAC,Australia,NULL,Sydney,"Peter Marsh","Sales Rep",1088,"Handji Gifts& Co",Singapore,NULL,Singapore,97900,10288,2004-09-01,2004-09-11,2004-09-05,Shipped,"1969 Chevrolet Camaro Z28","Classic Cars",1:24,"Exoto Designs",4695,34,50.51,76.19,85.61
6,APAC,Australia,NULL,Sydney,"Peter Marsh","Sales Rep",1088,"Handji Gifts& Co",Singapore,NULL,Singapore,97900,10288,2004-09-01,2004-09-11,2004-09-05,Shipped,"2002 Chevy Corvette","Classic Cars",1:24,"Gearbox Collectibles",9446,41,62.11,101.73,107.08
6,APAC,Australia,NULL,Sydney,"Peter Marsh","Sales Rep",1088,"Handji Gifts& Co",Singapore,NULL,Singapore,97900,10288,2004-09-01,2004-09-11,2004-09-05,Shipped,"1936 Mercedes Benz 500k Roadster","Vintage Cars",1:24,"Red Start Diecast",2081,33,21.75,37.75,41.03
7,EMEA,UK,NULL,London,"Barry Jones","Sales Rep",1102,"Herkku Gifts","Norway  ",NULL,Bergen,96800,10289,2004-09-03,2004-09-13,2004-09-04,Shipped,"1937 Lincoln Berline","Vintage Cars",1:18,"Motor City Art Classics",8693,38,60.62,92.47,102.74
7,EMEA,UK,NULL,London,"Barry Jones","Sales Rep",1102,"Herkku Gifts","Norway  ",NULL,Bergen,96800,10289,2004-09-03,2004-09-13,2004-09-04,Shipped,"1936 Mercedes-Benz 500K Special Roadster","Vintage Cars",1:18,"Studio M Art Models",8635,24,24.26,44.75,53.91
